ALI	0.02	67.94	876
NIXON	0.02	67.97	877
HAYDEN	0.02	67.99	878
RIVERS	0.02	68.01	879
ESTES	0.02	68.04	880
MCCARTY	0.02	68.06	881
RICHMOND	0.02	68.08	882
STUART	0.02	68.1	883
MAYNARD	0.02	68.13	884
BRANDT	0.02	68.15	885
OCONNELL	0.02	68.17	886
HANNA	0.02	68.2	887
SANFORD	0.02	68.22	888
SHEPPARD	0.02	68.24	889
CHURCH	0.02	68.27	890
BURCH	0.02	68.29	891
LEVY	0.02	68.31	892
RASMUSSEN	0.02	68.33	893
COFFEY	0.02	68.36	894
PONCE	0.02	68.38	895
FAULKNER	0.02	68.4	896
DONALDSON	0.02	68.43	897
SCHMITT	0.02	68.45	898
NOVAK	0.02	68.47	899
COSTA	0.02	68.49	900
MONTES	0.02	68.52	901
BOOKER	0.02	68.54	902
CORDOVA	0.02	68.56	903
WALLER	0.02	68.59	904
ARELLANO	0.02	68.61	905
MADDOX	0.02	68.63	906
MATA	0.02	68.66	907
BONILLA	0.02	68.68	908
STANTON	0.02	68.7	909
COMPTON	0.02	68.72	910
KAUFMAN	0.02	68.74	911
DUDLEY	0.02	68.77	912
MCPHERSON	0.02	68.79	913
BELTRAN	0.02	68.81	914
DICKSON	0.02	68.83	915
MCCANN	0.02	68.85	916
VILLEGAS	0.02	68.88	917
PROCTOR	0.02	68.9	918
HESTER	0.02	68.92	919
CANTRELL	0.02	68.94	920
DAUGHERTY	0.02	68.96	921
CHERRY	0.02	68.99	922
BRAY	0.02	69.01	923
DAVILA	0.02	69.03	924
ROWLAND	0.02	69.05	925
LEVINE	0.02	69.07	926
MADDEN	0.02	69.1	927
SPENCE	0.02	69.12	928
GOOD	0.02	69.14	929
IRWIN	0.02	69.16	930
WERNER	0.02	69.18	931
KRAUSE	0.02	69.21	932
PETTY	0.02	69.23	933
WHITNEY	0.02	69.25	934
BAIRD	0.02	69.27	935
HOOPER	0.02	69.29	936
POLLARD	0.02	69.32	937
ZAVALA	0.02	69.34	938
JARVIS	0.02	69.36	939
HOLDEN	0.02	69.38	940
HAAS	0.02	69.4	941
HENDRIX	0.02	69.43	942
MCGRATH	0.02	69.45	943
BIRD	0.02	69.47	944
LUCERO	0.02	69.49	945
TERRELL	0.02	69.51	946
RIGGS	0.02	69.54	947
JOYCE	0.02	69.56	948
MERCER	0.02	69.58	949
ROLLINS	0.02	69.6	950
GALLOWAY	0.02	69.62	951
DUKE	0.02	69.65	952
ODOM	0.02	69.67	953
ANDERSEN	0.02	69.69	954
DOWNS	0.02	69.71	955
HATFIELD	0.02	69.73	956
BENITEZ	0.02	69.76	957
ARCHER	0.02	69.78	958
HUERTA	0.02	69.8	959
TRAVIS	0.02	69.82	960
MCNEIL	0.02	69.84	961
HINTON	0.02	69.86	962
ZHANG	0.02	69.89	963
HAYS	0.02	69.91	964
MAYO	0.02	69.93	965
FRITZ	0.02	69.95	966
BRANCH	0.02	69.97	967
MOONEY	0.02	69.99	968
EWING	0.02	70.01	969
RITTER	0.02	70.03	970
ESPARZA	0.02	70.05	971
FREY	0.02	70.07	972
BRAUN	0.02	70.1	973
GAY	0.02	70.12	974
RIDDLE	0.02	70.14	975
HANEY	0.02	70.16	976
KAISER	0.02	70.18	977
HOLDER	0.02	70.2	978
CHANEY	0.02	70.22	979
MCKNIGHT	0.02	70.24	980
GAMBLE	0.02	70.26	981
VANG	0.02	70.28	982
COOLEY	0.02	70.31	983
CARNEY	0.02	70.33	984
COWAN	0.02	70.35	985
FORBES	0.02	70.37	986
FERRELL	0.02	70.39	987
DAVIES	0.02	70.41	988
BARAJAS	0.02	70.43	989
SHEA	0.02	70.45	990
OSBORN	0.02	70.47	991
BRIGHT	0.02	70.49	992
CUEVAS	0.02	70.52	993
BOLTON	0.02	70.54	994
MURILLO	0.02	70.56	995
LUTZ	0.02	70.58	996
DUARTE	0.02	70.6	997
KIDD	0.02	70.62	998
KEY	0.02	70.64	999
COOKE	0.02	70.66	1000
GOFF	0.02	70.68	1001
DEJESUS	0.02	70.7	1002
MARIN	0.02	70.73	1003
DOTSON	0.02	70.75	1004
BONNER	0.02	70.77	1005
COTTON	0.02	70.79	1006
MERRILL	0.02	70.81	1007
LINDSAY	0.02	70.83	1008
LANCASTER	0.02	70.85	1009
MCGOWAN	0.02	70.87	1010
FELIX	0.02	70.89	1011
SALGADO	0.02	70.91	1012
SLATER	0.02	70.93	1013
CARVER	0.02	70.95	1014
GUTHRIE	0.02	70.97	1015
HOLMAN	0.02	70.99	1016
FULTON	0.02	71.01	1017
SNIDER	0.02	71.03	1018
SEARS	0.02	71.05	1019
WITT	0.02	71.07	1020
NEWELL	0.02	71.09	1021
BYERS	0.02	71.11	1022
LEHMAN	0.02	71.13	1023
GORMAN	0.02	71.15	1024
COSTELLO	0.02	71.17	1025
DONAHUE	0.02	71.19	1026
DELANEY	0.02	71.21	1027
ALBERT	0.02	71.23	1028
WORKMAN	0.02	71.25	1029
ROSAS	0.02	71.27	1030
SPRINGER	0.02	71.29	1031
JUSTICE	0.02	71.31	1032
KINNEY	0.02	71.33	1033
ODELL	0.02	71.35	1034
LAKE	0.02	71.37	1035
DONNELLY	0.02	71.39	1036
LAW	0.02	71.41	1037
DAILEY	0.02	71.43	1038
GUEVARA	0.02	71.45	1039
SHOEMAKER	0.02	71.47	1040
BARLOW	0.02	71.49	1041
MARINO	0.02	71.51	1042
WINTER	0.02	71.53	1043
CRAFT	0.02	71.55	1044
KATZ	0.02	71.57	1045
PICKETT	0.02	71.59	1046
ESPINOSA	0.02	71.61	1047
DALY	0.02	71.63	1048
MALONEY	0.02	71.65	1049
GOLDSTEIN	0.02	71.67	1050
CROWLEY	0.02	71.69	1051
VOGEL	0.02	71.71	1052
KUHN	0.02	71.73	1053
PEARCE	0.02	71.75	1054
HARTLEY	0.02	71.77	1055
CLEVELAND	0.02	71.79	1056
PALACIOS	0.02	71.81	1057
MCFADDEN	0.02	71.83	1058
BRITT	0.02	71.85	1059
WOOTEN	0.02	71.87	1060
CORTES	0.02	71.89	1061
DILLARD	0.02	71.91	1062
CHILDERS	0.02	71.93	1063
ALFORD	0.02	71.94	1064
DODD	0.02	71.96	1065
EMERSON	0.02	71.98	1066
WILDER	0.02	72	1067
LANGE	0.02	72.02	1068
GOLDBERG	0.02	72.04	1069
QUINTERO	0.02	72.06	1070
BEACH	0.02	72.08	1071
ENRIQUEZ	0.02	72.1	1072
QUINTANA	0.02	72.12	1073
HELMS	0.02	72.13	1074
MACKEY	0.02	72.15	1075
FINCH	0.02	72.17	1076
CRAMER	0.02	72.19	1077
MINOR	0.02	72.21	1078
FLANAGAN	0.02	72.23	1079
FRANKS	0.02	72.25	1080
CORONA	0.02	72.27	1081
KENDALL	0.02	72.29	1082
MCCABE	0.02	72.31	1083
HENDRICKSON	0.02	72.32	1084
MOSER	0.02	72.34	1085
MCDERMOTT	0.02	72.36	1086
CAMP	0.02	72.38	1087
MCLEOD	0.02	72.4	1088
BERNAL	0.02	72.42	1089
KAPLAN	0.02	72.44	1090
MEDRANO	0.02	72.46	1091
LUGO	0.02	72.48	1092
TRACY	0.02	72.5	1093
BACON	0.02	72.51	1094
CROWE	0.02	72.53	1095
RICHTER	0.02	72.55	1096
WELSH	0.02	72.57	1097
HOLLEY	0.02	72.59	1098
RATLIFF	0.02	72.61	1099
MAYFIELD	0.02	72.63	1100
TALLEY	0.02	72.65	1101
HAINES	0.02	72.67	1102
DALE	0.02	72.69	1103
GIBBONS	0.02	72.7	1104
HICKEY	0.02	72.72	1105
BYRNE	0.02	72.74	1106
KIRKLAND	0.02	72.76	1107
FARRIS	0.02	72.78	1108
CORREA	0.02	72.8	1109
TILLMAN	0.02	72.82	1110
SWEET	0.02	72.84	1111
KESSLER	0.02	72.86	1112
ENGLAND	0.02	72.88	1113
HEWITT	0.02	72.89	1114
BLANCO	0.02	72.91	1115
CONNOLLY	0.02	72.93	1116
PATE	0.02	72.95	1117
ELDER	0.02	72.97	1118
BRUNO	0.02	72.99	1119
HOLCOMB	0.02	73.01	1120
HYDE	0.02	73.03	1121
MCALLISTER	0.02	73.04	1122
CASH	0.02	73.06	1123
CHRISTOPHER	0.02	73.08	1124
WHITFIELD	0.02	73.1	1125
MEEKS	0.02	73.12	1126
HATCHER	0.02	73.13	1127
FINK	0.02	73.15	1128
SUTHERLAND	0.02	73.17	1129
NOEL	0.02	73.19	1130
RITCHIE	0.02	73.21	1131
ROSA	0.02	73.22	1132
LEAL	0.02	73.24	1133
JOYNER	0.02	73.26	1134
STARR	0.02	73.28	1135
MORIN	0.02	73.3	1136
DELAROSA	0.02	73.31	1137
CONNOR	0.02	73.33	1138
HILTON	0.02	73.35	1139
ALSTON	0.02	73.37	1140
GILLIAM	0.02	73.39	1141
WYNN	0.02	73.4	1142
WILLS	0.02	73.42	1143
JARAMILLO	0.02	73.44	1144
ONEIL	0.02	73.46	1145
NIEVES	0.02	73.48	1146
BRITTON	0.02	73.49	1147
RANKIN	0.02	73.51	1148
BELCHER	0.02	73.53	1149
GUY	0.02	73.55	1150
CHAMBERLAIN	0.02	73.57	1151
TYSON	0.02	73.58	1152
PUCKETT	0.02	73.6	1153
DOWNING	0.02	73.62	1154
SHARPE	0.02	73.64	1155
BOGGS	0.02	73.66	1156
TRUONG	0.02	73.67	1157
PIERSON	0.02	73.69	1158
GODFREY	0.02	73.71	1159
MOBLEY	0.02	73.73	1160
JOHN	0.02	73.75	1161
KERN	0.02	73.76	1162
DYE	0.02	73.78	1163
HOLLIS	0.02	73.8	1164
BRAVO	0.02	73.82	1165
MAGANA	0.02	73.84	1166
RUTHERFORD	0.02	73.85	1167
NG	0.02	73.87	1168
TUTTLE	0.02	73.89	1169
LIM	0.02	73.91	1170
ROMANO	0.02	73.93	1171
ARTHUR	0.02	73.94	1172
TREJO	0.02	73.96	1173
KNOWLES	0.02	73.98	1174
LYON	0.02	74	1175
SHIRLEY	0.02	74.02	1176
QUINONES	0.02	74.03	1177
CHILDS	0.02	74.05	1178
DOLAN	0.02	74.07	1179
HEAD	0.02	74.09	1180
REYNA	0.02	74.11	1181
SAENZ	0.02	74.12	1182
HASTINGS	0.02	74.14	1183
KENNEY	0.02	74.16	1184
CANO	0.02	74.18	1185
FOREMAN	0.02	74.2	1186
DENTON	0.02	74.21	1187
VILLALOBOS	0.02	74.23	1188
PRYOR	0.02	74.25	1189
SARGENT	0.02	74.27	1190
DOHERTY	0.02	74.28	1191
HOPPER	0.02	74.3	1192
PHAN	0.02	74.32	1193
WOMACK	0.02	74.33	1194
LOCKHART	0.02	74.35	1195
VENTURA	0.02	74.37	1196
DWYER	0.02	74.39	1197
MULLER	0.02	74.4	1198
GALINDO	0.02	74.42	1199
GRACE	0.02	74.44	1200
SORENSEN	0.02	74.45	1201
COURTNEY	0.02	74.47	1202
PARRA	0.02	74.49	1203
RODRIGUES	0.02	74.5	1204
NICHOLAS	0.02	74.52	1205
AHMED	0.02	74.54	1206
MCGINNIS	0.02	74.56	1207
LANGLEY	0.02	74.57	1208
MADISON	0.02	74.59	1209
LOCKE	0.02	74.61	1210
JAMISON	0.02	74.62	1211
NAVA	0.02	74.64	1212
GUSTAFSON	0.02	74.66	1213
SYKES	0.02	74.67	1214
DEMPSEY	0.02	74.69	1215
HAMM	0.02	74.71	1216
RODRIQUEZ	0.02	74.73	1217
MCGILL	0.02	74.74	1218
XIONG	0.02	74.76	1219
ESQUIVEL	0.02	74.78	1220
SIMMS	0.02	74.79	1221
KENDRICK	0.02	74.81	1222
BOYCE	0.02	74.83	1223
VIGIL	0.02	74.84	1224
DOWNEY	0.02	74.86	1225
MCKENNA	0.02	74.88	1226
SIERRA	0.02	74.9	1227
WEBBER	0.02	74.91	1228
KIRKPATRICK	0.02	74.93	1229
DICKINSON	0.02	74.95	1230
COUCH	0.02	74.96	1231
BURKS	0.02	74.98	1232
SHEEHAN	0.02	75	1233
SLAUGHTER	0.02	75.01	1234
PIKE	0.02	75.03	1235
WHITLEY	0.02	75.05	1236
MAGEE	0.02	75.07	1237
CHENG	0.02	75.08	1238
SINCLAIR	0.02	75.1	1239
CASSIDY	0.02	75.12	1240
RUTLEDGE	0.02	75.13	1241
BURRIS	0.02	75.15	1242
BOWLING	0.02	75.17	1243
CRABTREE	0.02	75.18	1244
MCNAMARA	0.02	75.2	1245
AVALOS	0.02	75.22	1246
VU	0.02	75.24	1247
HERRON	0.02	75.25	1248
BROUSSARD	0.02	75.27	1249
ABRAHAM	0.02	75.29	1250
GARLAND	0.02	75.3	1251
CORBETT	0.02	75.32	1252
CORBIN	0.02	75.34	1253
STINSON	0.02	75.35	1254
CHIN	0.02	75.37	1255
BURT	0.02	75.39	1256
HUTCHINS	0.02	75.41	1257
WOODRUFF	0.02	75.42	1258
LAU	0.02	75.44	1259
BRANDON	0.02	75.46	1260
SINGER	0.02	75.47	1261
HATCH	0.02	75.49	1262
ROSSI	0.02	75.51	1263
SHAFER	0.02	75.52	1264
OTT	0.02	75.54	1265
GOSS	0.02	75.55	1266
GREGG	0.02	75.57	1267
DEWITT	0.02	75.59	1268
TANG	0.02	75.6	1269
POLK	0.02	75.62	1270
WORLEY	0.02	75.63	1271
COVINGTON	0.02	75.65	1272
SALDANA	0.02	75.67	1273
HELLER	0.02	75.68	1274
EMERY	0.02	75.7	1275
SWARTZ	0.02	75.71	1276
CHO	0.02	75.73	1277
MCCRAY	0.02	75.75	1278
ELMORE	0.02	75.76	1279
ROSENBERG	0.02	75.78	1280
SIMONS	0.02	75.79	1281
CLEMONS	0.02	75.81	1282
BEATTY	0.02	75.83	1283
HARDEN	0.02	75.84	1284
HERBERT	0.02	75.86	1285
BLAND	0.02	75.87	1286
RUCKER	0.02	75.89	1287
MANLEY	0.02	75.91	1288
ZIEGLER	0.02	75.92	1289
GRADY	0.02	75.94	1290
LOTT	0.02	75.95	1291
ROUSE	0.02	75.97	1292
GLEASON	0.02	75.99	1293
MCCLELLAN	0.02	76	1294
ABRAMS	0.02	76.02	1295
VO	0.02	76.03	1296
ALBRIGHT	0.02	76.05	1297
MEIER	0.02	76.07	1298
DUNBAR	0.02	76.08	1299
ACKERMAN	0.02	76.1	1300
PADGETT	0.02	76.11	1301
MAYES	0.02	76.13	1302
TIPTON	0.02	76.15	1303
COFFMAN	0.02	76.16	1304
PERALTA	0.02	76.18	1305
SHAPIRO	0.02	76.19	1306
ROE	0.02	76.21	1307
WESTON	0.02	76.23	1308
PLUMMER	0.02	76.24	1309
HELTON	0.02	76.26	1310
STERN	0.02	76.27	1311
FRASER	0.02	76.29	1312
STOVER	0.02	76.31	1313
FISH	0.02	76.32	1314
SCHUMACHER	0.02	76.34	1315
BACA	0.02	76.35	1316
CURRAN	0.02	76.37	1317
VINSON	0.02	76.39	1318
VERA	0.02	76.4	1319
CLIFTON	0.02	76.42	1320
ERVIN	0.02	76.43	1321
ELDRIDGE	0.02	76.45	1322
LOWRY	0.02	76.47	1323
CHILDRESS	0.02	76.48	1324
BECERRA	0.02	76.5	1325
GORE	0.02	76.51	1326
SEYMOUR	0.02	76.53	1327
CHU	0.02	76.55	1328
FIELD	0.02	76.56	1329
AKERS	0.02	76.58	1330
CARRASCO	0.02	76.59	1331
BINGHAM	0.02	76.61	1332
STERLING	0.02	76.63	1333
GREENWOOD	0.02	76.64	1334
LESLIE	0.02	76.66	1335
GROVES	0.02	76.67	1336
MANUEL	0.02	76.69	1337
SWAIN	0.02	76.71	1338
EDMONDS	0.02	76.72	1339
MUNIZ	0.02	76.74	1340
THOMSON	0.02	76.75	1341
CROUCH	0.02	76.77	1342
WALDEN	0.02	76.79	1343
SMART	0.02	76.8	1344
TOMLINSON	0.02	76.82	1345
ALFARO	0.02	76.83	1346
QUICK	0.02	76.85	1347
GOLDMAN	0.02	76.87	1348
MCELROY	0.02	76.88	1349
YARBROUGH	0.02	76.9	1350
FUNK	0.02	76.91	1351
HONG	0.02	76.93	1352
PORTILLO	0.02	76.95	1353
LUND	0.02	76.96	1354
NGO	0.02	76.98	1355
ELKINS	0.02	76.99	1356
STROUD	0.02	77.01	1357
MEREDITH	0.02	77.02	1358
BATTLE	0.02	77.04	1359
MCCAULEY	0.02	77.05	1360
ZAPATA	0.02	77.07	1361
BLOOM	0.02	77.08	1362
GEE	0.02	77.1	1363
GIVENS	0.02	77.11	1364
CARDONA	0.02	77.13	1365
SCHAFER	0.02	77.14	1366
ROBISON	0.02	77.16	1367
GUNTER	0.02	77.17	1368
GRIGGS	0.02	77.19	1369
TOVAR	0.02	77.2	1370
TEAGUE	0.02	77.22	1371
SWIFT	0.02	77.23	1372
BOWDEN	0.02	77.25	1373
SCHULZ	0.02	77.26	1374
BLANTON	0.02	77.28	1375
BUCKNER	0.02	77.29	1376
WHALEN	0.02	77.31	1377
PRITCHARD	0.02	77.32	1378
PIERRE	0.02	77.34	1379
KANG	0.02	77.35	1380
BUTTS	0.02	77.37	1381
METCALF	0.02	77.38	1382
KURTZ	0.02	77.4	1383
SANDERSON	0.02	77.41	1384
TOMPKINS	0.02	77.43	1385
INMAN	0.02	77.44	1386
CROWDER	0.02	77.46	1387
DICKEY	0.02	77.47	1388
HUTCHISON	0.02	77.49	1389
CONKLIN	0.02	77.5	1390
HOSKINS	0.02	77.52	1391
HOLBROOK	0.02	77.53	1392
HORNER	0.02	77.55	1393
NEELY	0.02	77.56	1394
TATUM	0.02	77.58	1395
HOLLINGSWORTH	0.02	77.59	1396
DRAPER	0.02	77.61	1397
CLEMENT	0.02	77.62	1398
LORD	0.02	77.64	1399
REECE	0.02	77.65	1400
FELDMAN	0.02	77.67	1401
KAY	0.02	77.68	1402
HAGEN	0.02	77.7	1403
CREWS	0.02	77.71	1404
BOWLES	0.02	77.73	1405
POST	0.02	77.74	1406
JEWELL	0.02	77.76	1407
DALEY	0.02	77.77	1408
CORDERO	0.02	77.79	1409
MCKINLEY	0.02	77.8	1410
VELASCO	0.02	77.82	1411
MASTERS	0.02	77.83	1412
DRISCOLL	0.02	77.85	1413
BURRELL	0.02	77.86	1414
VALLE	0.02	77.88	1415
CROW	0.02	77.89	1416
DEVINE	0.02	77.91	1417
LARKIN	0.02	77.92	1418
CHAPPELL	0.02	77.94	1419
POLLOCK	0.02	77.95	1420
KIMBALL	0.02	77.97	1421
LY	0.02	77.98	1422
SCHMITZ	0.02	78	1423
LU	0.02	78.01	1424
RUBIN	0.02	78.03	1425
SELF	0.02	78.04	1426
BARRIOS	0.02	78.06	1427
PEREIRA	0.02	78.07	1428
PHIPPS	0.02	78.09	1429
MCMANUS	0.02	78.1	1430
NANCE	0.02	78.12	1431
STEINER	0.02	78.13	1432
POE	0.02	78.15	1433
CROCKETT	0.02	78.16	1434
JEFFRIES	0.02	78.18	1435
AMOS	0.02	78.19	1436
NIX	0.02	78.21	1437
NEWSOME	0.02	78.22	1438
DOOLEY	0.02	78.24	1439
PAYTON	0.02	78.25	1440
ROSEN	0.02	78.27	1441
SWENSON	0.02	78.28	1442
CONNELLY	0.02	78.3	1443
TOLBERT	0.02	78.31	1444
SEGURA	0.02	78.33	1445
ESPOSITO	0.02	78.34	1446
COKER	0.02	78.36	1447
BIGGS	0.02	78.37	1448
HINKLE	0.02	78.39	1449
THURMAN	0.02	78.4	1450
DREW	0.02	78.42	1451
IVEY	0.02	78.43	1452
BULLARD	0.02	78.45	1453
BAEZ	0.02	78.46	1454
NEFF	0.02	78.48	1455
MAHER	0.02	78.49	1456
STRATTON	0.02	78.51	1457
EGAN	0.02	78.52	1458
DUBOIS	0.01	78.54	1459
GALLARDO	0.01	78.55	1460
BLUE	0.01	78.56	1461
RAINEY	0.01	78.58	1462
YEAGER	0.01	78.59	1463
SAUCEDO	0.01	78.61	1464
FERREIRA	0.01	78.62	1465
SPRAGUE	0.01	78.63	1466
LACY	0.01	78.65	1467
HURTADO	0.01	78.66	1468
HEARD	0.01	78.68	1469
CONNELL	0.01	78.69	1470
STAHL	0.01	78.7	1471
ALDRIDGE	0.01	78.72	1472
AMAYA	0.01	78.73	1473
FORREST	0.01	78.75	1474
ERWIN	0.01	78.76	1475
GUNN	0.01	78.77	1476
SWAN	0.01	78.79	1477
BUTCHER	0.01	78.8	1478
ROSADO	0.01	78.82	1479
GODWIN	0.01	78.83	1480
HAND	0.01	78.84	1481
GABRIEL	0.01	78.86	1482
OTTO	0.01	78.87	1483
WHALEY	0.01	78.89	1484
LUDWIG	0.01	78.9	1485
CLIFFORD	0.01	78.91	1486
GROVE	0.01	78.93	1487
BEAVER	0.01	78.94	1488
SILVER	0.01	78.96	1489
DANG	0.01	78.97	1490
HAMMER	0.01	78.98	1491
DICK	0.01	79	1492
BOSWELL	0.01	79.01	1493
MEAD	0.01	79.03	1494
COLVIN	0.01	79.04	1495
OLEARY	0.01	79.05	1496
MILLIGAN	0.01	79.07	1497
GOINS	0.01	79.08	1498
AMES	0.01	79.1	1499
DODGE	0.01	79.11	1500
KAUR	0.01	79.12	1501
ESCOBEDO	0.01	79.14	1502
ARREDONDO	0.01	79.15	1503
GEIGER	0.01	79.17	1504
WINKLER	0.01	79.18	1505
DUNHAM	0.01	79.19	1506
TEMPLE	0.01	79.21	1507
BABCOCK	0.01	79.22	1508
BILLINGS	0.01	79.24	1509
GRIMM	0.01	79.25	1510
LILLY	0.01	79.26	1511
WESLEY	0.01	79.28	1512
MCGHEE	0.01	79.29	1513
PAINTER	0.01	79.31	1514
SIEGEL	0.01	79.32	1515
BOWER	0.01	79.33	1516
PURCELL	0.01	79.35	1517
BLOCK	0.01	79.36	1518
AGUILERA	0.01	79.38	1519
NORWOOD	0.01	79.39	1520
SHERIDAN	0.01	79.4	1521
CARTWRIGHT	0.01	79.42	1522
COATES	0.01	79.43	1523
DAVISON	0.01	79.45	1524
REGAN	0.01	79.46	1525
RAMEY	0.01	79.47	1526
KOENIG	0.01	79.49	1527
KRAFT	0.01	79.5	1528
BUNCH	0.01	79.52	1529
ENGEL	0.01	79.53	1530
TAN	0.01	79.54	1531
WINN	0.01	79.56	1532
STEWARD	0.01	79.57	1533
LINK	0.01	79.59	1534
VICKERS	0.01	79.6	1535
BRAGG	0.01	79.61	1536
PIPER	0.01	79.63	1537
HUGGINS	0.01	79.64	1538
MICHEL	0.01	79.66	1539
HEALY	0.01	79.67	1540
JACOB	0.01	79.68	1541
MCDONOUGH	0.01	79.7	1542
WOLFF	0.01	79.71	1543
COLBERT	0.01	79.73	1544
ZEPEDA	0.01	79.74	1545
HOANG	0.01	79.75	1546
DUGAN	0.01	79.77	1547
KILGORE	0.01	79.78	1548
MEADE	0.01	79.8	1549
GUILLEN	0.01	79.81	1550
DO	0.01	79.82	1551
HINOJOSA	0.01	79.84	1552
GOODE	0.01	79.85	1553
ARRINGTON	0.01	79.87	1554
GARY	0.01	79.88	1555
SNELL	0.01	79.89	1556
WILLARD	0.01	79.91	1557
RENTERIA	0.01	79.92	1558
CHACON	0.01	79.94	1559
GALLO	0.01	79.95	1560
HANKINS	0.01	79.96	1561
MONTANO	0.01	79.98	1562
BROWNE	0.01	79.99	1563
PEACOCK	0.01	80.01	1564
OHARA	0.01	80.02	1565
CORNELL	0.01	80.03	1566
SHERWOOD	0.01	80.05	1567
CASTELLANOS	0.01	80.06	1568
THORPE	0.01	80.08	1569
STILES	0.01	80.09	1570
SADLER	0.01	80.1	1571
LATHAM	0.01	80.12	1572
REDMOND	0.01	80.13	1573
GREENBERG	0.01	80.15	1574
COTE	0.01	80.16	1575
WADDELL	0.01	80.17	1576
DUKES	0.01	80.18	1577
DIAMOND	0.01	80.2	1578
BUI	0.01	80.21	1579
MADRID	0.01	80.22	1580
ALONSO	0.01	80.24	1581
SHEETS	0.01	80.25	1582
IRVIN	0.01	80.26	1583
HURT	0.01	80.28	1584
FERRIS	0.01	80.29	1585
SEWELL	0.01	80.3	1586
CARLTON	0.01	80.31	1587
ARAGON	0.01	80.33	1588
BLACKMON	0.01	80.34	1589
HADLEY	0.01	80.35	1590
HOYT	0.01	80.37	1591
MCGRAW	0.01	80.38	1592
PAGAN	0.01	80.39	1593
LAND	0.01	80.41	1594
TIDWELL	0.01	80.42	1595
LOVELL	0.01	80.43	1596
MINER	0.01	80.44	1597
DOSS	0.01	80.46	1598
DAHL	0.01	80.47	1599
DELATORRE	0.01	80.48	1600
STANFORD	0.01	80.5	1601
KAUFFMAN	0.01	80.51	1602
VELA	0.01	80.52	1603
GAGNON	0.01	80.54	1604
WINSTON	0.01	80.55	1605
GOMES	0.01	80.56	1606
THACKER	0.01	80.57	1607
CORONADO	0.01	80.59	1608
ASH	0.01	80.6	1609
JARRETT	0.01	80.61	1610
HAGER	0.01	80.63	1611
SAMUELS	0.01	80.64	1612
METZGER	0.01	80.65	1613
RAINES	0.01	80.67	1614
SPIVEY	0.01	80.68	1615
MAURER	0.01	80.69	1616
HAN	0.01	80.7	1617
VOSS	0.01	80.72	1618
HENLEY	0.01	80.73	1619
CABALLERO	0.01	80.74	1620
CARUSO	0.01	80.76	1621
COULTER	0.01	80.77	1622
NORTH	0.01	80.78	1623
FINN	0.01	80.8	1624
CAHILL	0.01	80.81	1625
LANIER	0.01	80.82	1626
SOUZA	0.01	80.83	1627
MCWILLIAMS	0.01	80.85	1628
DEAL	0.01	80.86	1629
SCHAFFER	0.01	80.87	1630
URBAN	0.01	80.89	1631
HOUSER	0.01	80.9	1632
CUMMINS	0.01	80.91	1633
ROMO	0.01	80.93	1634
CROCKER	0.01	80.94	1635
BASSETT	0.01	80.95	1636
KRUSE	0.01	80.96	1637
BOLDEN	0.01	80.98	1638
YBARRA	0.01	80.99	1639
METZ	0.01	81	1640
ROOT	0.01	81.02	1641
MCMULLEN	0.01	81.03	1642
CRUMP	0.01	81.04	1643
HAGAN	0.01	81.06	1644
GUIDRY	0.01	81.07	1645
BRANTLEY	0.01	81.08	1646
KEARNEY	0.01	81.09	1647
BEAL	0.01	81.11	1648
TOTH	0.01	81.12	1649
JORGENSEN	0.01	81.13	1650
TIMMONS	0.01	81.15	1651
MILTON	0.01	81.16	1652
TRIPP	0.01	81.17	1653
HURD	0.01	81.19	1654
SAPP	0.01	81.2	1655
WHITMAN	0.01	81.21	1656
MESSER	0.01	81.22	1657
BURGOS	0.01	81.24	1658
MAJOR	0.01	81.25	1659
WESTBROOK	0.01	81.26	1660
CASTLE	0.01	81.28	1661
SERNA	0.01	81.29	1662
CARLISLE	0.01	81.3	1663
VARELA	0.01	81.32	1664
CULLEN	0.01	81.33	1665
WILHELM	0.01	81.34	1666
BERGERON	0.01	81.35	1667
BURGER	0.01	81.37	1668
POSEY	0.01	81.38	1669
BARNHART	0.01	81.39	1670
HACKETT	0.01	81.41	1671
MADRIGAL	0.01	81.42	1672
EUBANKS	0.01	81.43	1673
SIZEMORE	0.01	81.45	1674
HILLIARD	0.01	81.46	1675
HARGROVE	0.01	81.47	1676
BOUCHER	0.01	81.48	1677
THOMASON	0.01	81.5	1678
MELVIN	0.01	81.51	1679
ROPER	0.01	81.52	1680
BARNARD	0.01	81.54	1681
FONSECA	0.01	81.55	1682
PEDERSEN	0.01	81.56	1683
QUIROZ	0.01	81.58	1684
WASHBURN	0.01	81.59	1685
HOLLIDAY	0.01	81.6	1686
YEE	0.01	81.61	1687
RUDOLPH	0.01	81.63	1688
BERMUDEZ	0.01	81.64	1689
COYLE	0.01	81.65	1690
GIL	0.01	81.67	1691
GOODRICH	0.01	81.68	1692
PINA	0.01	81.69	1693
ELIAS	0.01	81.71	1694
LOCKWOOD	0.01	81.72	1695
CABRAL	0.01	81.73	1696
CARRANZA	0.01	81.74	1697
DUVALL	0.01	81.76	1698
CORNELIUS	0.01	81.77	1699
MCCOLLUM	0.01	81.78	1700
STREET	0.01	81.79	1701
MCNEAL	0.01	81.81	1702
CONNORS	0.01	81.82	1703
